,instrument_token,tradingsymbol,name,instrument_type,segment,exchange
98327,6296321,RUSHIL,RUSHIL DECOR,EQ,NSE,NSE
98328,402433,RVHL-BE,RAVINDER HEIGHTS,EQ,NSE,NSE
98329,2445313,RVNL,RAIL VIKAS NIGAM,EQ,NSE,NSE
98330,4735233,SABEVENTS,SAB EVENTS & GOVERNANCE,EQ,NSE,NSE
98331,3855361,SABTN-BE,SRI ADHIKARI BROS.,EQ,NSE,NSE
98332,3388417,SADBHAV,SADBHAV ENGINEERING,EQ,NSE,NSE
98333,2719233,SADBHIN-BE,SADBHAV INFRA PROJ.,EQ,NSE,NSE
98334,3336961,SAFARI,SAFARI IND (INDIA),EQ,NSE,NSE
98335,2092801,SAGARDEEP,SAGARDEEP ALLOYS,EQ,NSE,NSE
98336,3601409,SAGCEM,SAGAR CEMENTS,EQ,NSE,NSE
98337,758529,SAIL,STEEL AUTHORITY OF INDIA,EQ,NSE,NSE
98338,2441985,SAKAR,SAKAR HEALTHCARE,EQ,NSE,NSE
98339,760065,SAKHTISUG,SAKTHI SUGARS,EQ,NSE,NSE
98340,3019265,SAKSOFT,SAKSOFT,EQ,NSE,NSE
98341,3392257,SAKUMA,SAKUMA EXPORTS,EQ,NSE,NSE
98342,5468673,SALASAR,SALASAR TECHNO ENGG..,EQ,NSE,NSE
98343,4441857,SALONA,SALONA COTSPIN.,EQ,NSE,NSE
98344,2978305,SALSTEEL,S.A.L. STEEL.,EQ,NSE,NSE
98345,2918145,SALZERELEC,SALZER ELECTRONICS,EQ,NSE,NSE
98346,1056513,SAMBHAAV,SAMBHAAV MEDIA,EQ,NSE,NSE
98347,4876545,SANCO,SANCO INDUSTRIES,EQ,NSE,NSE
98348,764929,SANDESH,SANDESH,EQ,NSE,NSE
98349,613633,SANDHAR,SANDHAR TECHNOLOGIES,EQ,NSE,NSE
98350,1071105,SANGAMIND,SANGAM (INDIA),EQ,NSE,NSE
98351,767233,SANGHIIND,SANGHI INDUSTRIES,EQ,NSE,NSE
98352,3598849,SANGHVIMOV,SANGHVI MOVERS,EQ,NSE,NSE
98353,2824193,SANGINITA,SANGINITA CHEMICALS,EQ,NSE,NSE
98354,369153,SANOFI,SANOFI INDIA,EQ,NSE,NSE
98355,1472257,SANSERA,SANSERA ENGINEERING,EQ,NSE,NSE
98356,11777,SANWARIA-BZ,,EQ,NSE,NSE
98357,1719809,SAPPHIRE,SAPPHIRE FOODS INDIA,EQ,NSE,NSE
98358,4546049,SARDAEN,SARDA ENERGY & MIN,EQ,NSE,NSE
98359,1252353,SAREGAMA,SAREGAMA INDIA,EQ,NSE,NSE
98360,3595009,SARLAPOLY,SARLA PERF. FIBERS,EQ,NSE,NSE
98361,460289,SARVESHWAR-SM,,EQ,NSE,NSE
98362,3067649,SASKEN,SASKEN TECHNOLOGIES,EQ,NSE,NSE
98363,5136129,SASTASUNDR,SASTASUNDAR VENTURES,EQ,NSE,NSE
98364,2827521,SATIA,SATIA INDUSTRIES,EQ,NSE,NSE
98365,2675969,SATIN,SATIN CREDIT NET,EQ,NSE,NSE
98366,1738753,SBC,SBC EXPORTS,EQ,NSE,NSE
98367,1191937,SBCL,SHIVALIK BIMETAL CON.,EQ,NSE,NSE
98368,4600577,SBICARD,SBI CARDS & PAY SER,EQ,NSE,NSE
98369,1323009,SBIETFCON,SBIAMC - SBIETFCON,EQ,NSE,NSE
98370,189441,SBIETFIT,SBIAMC - SBIETFIT,EQ,NSE,NSE
98371,184833,SBIETFPB,SBIAMC - SBIETFPB,EQ,NSE,NSE
98372,1847809,SBIETFQLTY,SBIAMC - SBIETFQLTY,EQ,NSE,NSE
98373,5582849,SBILIFE,SBI LIFE INSURANCE CO,EQ,NSE,NSE
98374,779521,SBIN,STATE BANK OF INDIA,EQ,NSE,NSE
98375,6913,SCAPDVR-BE,STAMPEDE CAPITAL,EQ,NSE,NSE
98376,258817,SCHAEFFLER,SCHAEFFLER INDIA,EQ,NSE,NSE
98377,5298689,SCHAND,S CHAND AND COMPANY,EQ,NSE,NSE
98378,7995905,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,EQ,NSE,NSE
98379,780289,SCI,SHIPPING CORP OF INDIA LT,EQ,NSE,NSE
98380,344065,SDBL-BE,SOM DIST & BREW,EQ,NSE,NSE
98381,292609,SDL24BEES,NIPPON INDIA- NIMFXX,EQ,NSE,NSE
98382,773633,SDL26BEES,RELCAPAMC-NETFSDL26,EQ,NSE,NSE
98383,669697,SEAMECLTD,SEAMEC,EQ,NSE,NSE
98384,3334401,SECL-SM,,EQ,NSE,NSE
98385,105473,SECURCRED-SM,,EQ,NSE,NSE
98386,2830849,SECURKLOUD,SECUREKLOUD TECH,EQ,NSE,NSE
98387,1816065,SEJALLTD-BE,SEJAL GLASS,EQ,NSE,NSE
98388,3481089,SELAN,SELAN EXPLO. TECH,EQ,NSE,NSE
98389,1606145,SELMC-BE,SEL MANUFACTURING CO,EQ,NSE,NSE
98390,3918849,SEPC,SEPC,EQ,NSE,NSE
98391,6989569,SEPOWER,S.E. POWER,EQ,NSE,NSE
98392,3659777,SEQUENT,SEQUENT SCIENTIFIC.,EQ,NSE,NSE
98393,1409793,SERVOTECH,SERVOTECH POWER SYS.,EQ,NSE,NSE
98394,784897,SESHAPAPER,SESHASAYEE PAPER & BOARDS,EQ,NSE,NSE
98395,4483585,SETCO,SETCO AUTOMOTIVE,EQ,NSE,NSE
98396,4453121,SETF10GILT,SBIAMC - SETF10GILT,EQ,NSE,NSE
98397,4421633,SETFGOLD,SBI-ETF GOLD,EQ,NSE,NSE
98398,2605057,SETFNIF50,SBI-ETF NIFTY 50,EQ,NSE,NSE
98399,1884417,SETFNIFBK,SBI-ETF NIFTY BANK,EQ,NSE,NSE
98400,1882369,SETFNN50,SBI-ETF NIFTY NEXT 50,EQ,NSE,NSE
98401,6507009,SETUINFRA-BE,SETUBANDHAN INFRA,EQ,NSE,NSE
98402,2774017,SEYAIND-BE,SEYA INDUSTRIES,EQ,NSE,NSE
98403,4911105,SFL,SHEELA FOAM,EQ,NSE,NSE
98404,4828673,SGBAPR28I-GB,,EQ,NSE,NSE
98405,4717825,SGBAUG24-GB,,EQ,NSE,NSE
98406,3303425,SGBAUG27-GB,,EQ,NSE,NSE
98407,5730561,SGBAUG28V-GB,,EQ,NSE,NSE
98408,1396481,SGBAUG29V-GB,,EQ,NSE,NSE
98409,1817089,SGBD29VIII-GB,,EQ,NSE,NSE
98410,3950593,SGBDC27VII-GB,,EQ,NSE,NSE
98411,159489,SGBDEC25-GB,,EQ,NSE,NSE
98412,203521,SGBDEC2512-GB,,EQ,NSE,NSE
98413,220673,SGBDEC2513-GB,,EQ,NSE,NSE
98414,186625,SGBDEC25XI-GB,,EQ,NSE,NSE
98415,1959425,SGBDEC26-GB,,EQ,NSE,NSE
98416,4706561,SGBFEB24-GB,,EQ,NSE,NSE
98417,2244097,SGBFEB27-GB,,EQ,NSE,NSE
98418,4521985,SGBFEB28IX-GB,,EQ,NSE,NSE
98419,563201,SGBFEB29XI-GB,,EQ,NSE,NSE
98420,4380161,SGBJ28VIII-GB,,EQ,NSE,NSE
98421,241921,SGBJAN26-GB,,EQ,NSE,NSE
98422,2126849,SGBJAN27-GB,,EQ,NSE,NSE
98423,491521,SGBJAN29IX-GB,,EQ,NSE,NSE
98424,512769,SGBJAN29X-GB,,EQ,NSE,NSE
98425,2017025,SGBJAN30IX-GB,,EQ,NSE,NSE
98426,972801,SGBJU29III-GB,,EQ,NSE,NSE
98427,5498113,SGBJUL25-GB,,EQ,NSE,NSE
98428,2855425,SGBJUL27-GB,,EQ,NSE,NSE
98429,5693953,SGBJUL28IV-GB,,EQ,NSE,NSE
98430,1308929,SGBJUL29IV-GB,,EQ,NSE,NSE
98431,2626817,SGBJUN27-GB,,EQ,NSE,NSE
98432,4883969,SGBJUN28-GB,,EQ,NSE,NSE
98433,958209,SGBJUN29II-GB,,EQ,NSE,NSE
98434,4706817,SGBMAR24-GB,,EQ,NSE,NSE
98435,5239553,SGBMAR25-GB,,EQ,NSE,NSE
98436,4723457,SGBMAR28X-GB,,EQ,NSE,NSE
98437,2150657,SGBMAR30X-GB,,EQ,NSE,NSE
98438,5370881,SGBMAY25-GB,,EQ,NSE,NSE
98439,740097,SGBMAY26-GB,,EQ,NSE,NSE
98440,4856833,SGBMAY28-GB,,EQ,NSE,NSE
98441,957953,SGBMAY29I-GB,,EQ,NSE,NSE
98442,719361,SGBMR29XII-GB,,EQ,NSE,NSE
98443,343553,SGBN28VIII-GB,,EQ,NSE,NSE
98444,4415489,SGBNOV23-GB,,EQ,NSE,NSE
98445,4915969,SGBNOV24-GB,,EQ,NSE,NSE
98446,117249,SGBNOV25-GB,,EQ,NSE,NSE
98447,127233,SGBNOV258-GB,,EQ,NSE,NSE
98448,138241,SGBNOV25IX-GB,,EQ,NSE,NSE
98449,101889,SGBNOV25VI-GB,,EQ,NSE,NSE
98450,1626881,SGBNOV26-GB,,EQ,NSE,NSE
98451,1668609,SGBNV29VII-GB,,EQ,NSE,NSE
98452,213505,SGBOC28VII-GB,,EQ,NSE,NSE
98453,64001,SGBOCT25-GB,,EQ,NSE,NSE
98454,77825,SGBOCT25IV-GB,,EQ,NSE,NSE
98455,90881,SGBOCT25V-GB,,EQ,NSE,NSE
98456,1525761,SGBOCT26-GB,,EQ,NSE,NSE
98457,3579137,SGBOCT27-GB,,EQ,NSE,NSE
98458,3648513,SGBOCT27VI-GB,,EQ,NSE,NSE
98459,4811521,SGBSEP24-GB,,EQ,NSE,NSE
98460,3381505,SGBSEP27-GB,,EQ,NSE,NSE
98461,38145,SGBSEP28VI-GB,,EQ,NSE,NSE
98462,1427201,SGBSEP29VI-GB,,EQ,NSE,NSE
98463,1309185,SGIL,SYNERGY GREEN IND.,EQ,NSE,NSE
98464,3421953,SGL,STL GLOBAL,EQ,NSE,NSE
98465,3035137,SHAHALLOYS,SHAH ALLOYS,EQ,NSE,NSE
98466,2234113,SHAILY,SHAILY ENG PLASTICS,EQ,NSE,NSE
98467,2734849,SHAIVAL-SM,,EQ,NSE,NSE
98468,6546945,SHAKTIPUMP,SHAKTI PUMPS (I),EQ,NSE,NSE
98469,182785,SHALBY,SHALBY,EQ,NSE,NSE
98470,3927553,SHALPAINTS,SHALIM PAINTS,EQ,NSE,NSE
98471,5202177,SHANKARA,SHANKARA BLDG PRODUCT,EQ,NSE,NSE
98472,1446401,SHANTI,SHANTI OVERSEAS INDIA,EQ,NSE,NSE
98473,787969,SHANTIGEAR,SHANTHI GEARS,EQ,NSE,NSE
98474,1277953,SHARDACROP,SHARDA CROPCHEM.,EQ,NSE,NSE
98475,2695681,SHARDAMOTR,SHARDA MOTOR INDS,EQ,NSE,NSE
98476,26625,SHAREINDIA,SHARE IND. SECURITIES,EQ,NSE,NSE
98477,4363265,SHARIABEES,NIP IND ETF SHARIAH BEES,EQ,NSE,NSE
98478,1297409,SHEMAROO,SHEMAROO ENTER..,EQ,NSE,NSE
98479,2148865,SHIGAN-SM,,EQ,NSE,NSE
98480,4066049,SHIL,SOMANY HOM INNOVATION,EQ,NSE,NSE
98481,4544513,SHILPAMED,SHILPA MEDICARE,EQ,NSE,NSE
98482,1796097,SHIVALIK,SHIVALIK RASAYAN,EQ,NSE,NSE
98483,3521537,SHIVAMAUTO,SHIVAM AUTO.LTD,EQ,NSE,NSE
98484,383233,SHIVAMILLS,SHIVA MILLS,EQ,NSE,NSE
98485,205825,SHIVATEX,SHIVA TEXYARN,EQ,NSE,NSE
98486,3442177,SHIVAUM-SM,,EQ,NSE,NSE
98487,2870273,SHK,S H KELKAR AND CO..,EQ,NSE,NSE
98488,3024129,SHOPERSTOP,SHOPPERS STOP,EQ,NSE,NSE
98489,181249,SHRADHA,SHRADHA INFRAPROJECTS,EQ,NSE,NSE
98490,793345,SHREDIGCEM,SHREE DIGVIJAY CEM CO,EQ,NSE,NSE
98491,794369,SHREECEM,SHREE CEMENT,EQ,NSE,NSE
98492,2710529,SHREEPUSHK,SHRE PUSH CHEM & FERT,EQ,NSE,NSE
98493,1952513,SHREERAMA,SHREE RAMA MULTI TECH,EQ,NSE,NSE
98494,1463809,SHREMINVIT-IV,,EQ,NSE,NSE
98495,2854145,SHRENIK,SHRENIK,EQ,NSE,NSE
98496,800257,SHREYANIND,SHREYANS INDUSTRIES,EQ,NSE,NSE
98497,801025,SHREYAS,SHREYAS SHIPPING & LOGIST,EQ,NSE,NSE
98498,4400641,SHRIPISTON-BE,SHRIRAM PIST. & RING,EQ,NSE,NSE
98499,3005185,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,EQ,NSE,NSE
98500,1843201,SHRIRAMPPS,SHRIRAM PROPERTIES,EQ,NSE,NSE
98501,1651457,SHUBHLAXMI-SM,,EQ,NSE,NSE
98502,2608129,SHYAMCENT,SHYAM CENTURY FERROUS,EQ,NSE,NSE
98503,1201409,SHYAMMETL,SHYAM METALICS AND ENGY L,EQ,NSE,NSE
98504,3517697,SHYAMTEL-BE,SHYAM TELECOM,EQ,NSE,NSE
98505,1953025,SICAL-BE,SICAL LOGISTICS,EQ,NSE,NSE
98506,805889,SIDDHIKA-SM,,EQ,NSE,NSE
98507,806401,SIEMENS,SIEMENS,EQ,NSE,NSE
98508,1705729,SIGACHI,SIGACHI INDUSTRIES,EQ,NSE,NSE
98509,1157633,SIGIND,SIGNET INDUSTRIES,EQ,NSE,NSE
98510,169473,SIGMA-SM,,EQ,NSE,NSE
98511,1591809,SIKKO,SIKKO INDUSTRIES,EQ,NSE,NSE
98512,2892289,SIL-BE,STANDARD INDUSTRIES.,EQ,NSE,NSE
98513,637953,SILGO,SILGO RETAIL,EQ,NSE,NSE
98514,1050881,SILINV,SIL INVESTMENTS,EQ,NSE,NSE
98515,4888833,SILLYMONKS,SILLY MONKS ENTERTAIN,EQ,NSE,NSE
98516,2048769,SILVER,BIRLASLAMC - SILVER,EQ,NSE,NSE
98517,2068481,SILVERBEES,NIPPONAMC - NETFSILVER,EQ,NSE,NSE
98518,2412033,SILVERTUC,SILVER TOUCH TECHNO,EQ,NSE,NSE
98519,3741697,SIMBHALS-BE,SIMBHAOLI SUGARS.,EQ,NSE,NSE
98520,2388737,SIMPLEXINF-BE,SIMPLEX INFRASTRUCTURES L,EQ,NSE,NSE
98521,97537,SINTERCOM,SINTERCOM INDIA,EQ,NSE,NSE
98522,2828801,SIRCA,SIRCA PAINT INDIA,EQ,NSE,NSE
98523,5504257,SIS,SIS,EQ,NSE,NSE
98524,3584257,SITINET-BE,SITI NETWORKS,EQ,NSE,NSE
98525,3608577,SIYSIL,SIYARAM SILK MILLS,EQ,NSE,NSE
98526,1700609,SJS,SJS ENTERPRISES,EQ,NSE,NSE
98527,4834049,SJVN,SJVN,EQ,NSE,NSE
98528,815617,SKFINDIA,SKF INDIA,EQ,NSE,NSE
98529,2413569,SKIPPER,SKIPPER,EQ,NSE,NSE
98530,1211393,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,EQ,NSE,NSE
98531,287489,SKSTEXTILE-SM,,EQ,NSE,NSE
98532,2531585,SMARTLINK,SMARTLINK HOLDINGS,EQ,NSE,NSE
98533,593921,SMCGLOBAL,SMC GLOBAL SECURITIES,EQ,NSE,NSE
98534,867073,SMLISUZU,SML ISUZU,EQ,NSE,NSE
98535,1751809,SMLT,SARTHAK METALS,EQ,NSE,NSE
98536,5517057,SMSLIFE,SMS LIFESCIENCES (I),EQ,NSE,NSE
98537,3668225,SMSPHARMA,SMS PHARMACEUTICALS.,EQ,NSE,NSE
98538,216833,SMVD-SM,,EQ,NSE,NSE
98539,1239809,SNOWMAN,SNOWMAN LOGISTICS.,EQ,NSE,NSE
98540,3539457,SOBHA,SOBHA,EQ,NSE,NSE
98541,2116609,SOFTTECH-BE,SOFTTECH ENGINEERS,EQ,NSE,NSE
98542,940033,SOLARA,SOLARA ACTIVE PHA SCI,EQ,NSE,NSE
98543,3412993,SOLARINDS,SOLAR INDUSTRIES (I),EQ,NSE,NSE
98544,315137,SOLEX-SM,,EQ,NSE,NSE
98545,993281,SOMANYCERA,SOMANY CERAMICS,EQ,NSE,NSE
98546,2330625,SOMATEX-BE,SOMA TEXTILEI NDUSTRIES L,EQ,NSE,NSE
98547,4555265,SOMICONVEY,SOMI CONVEYOR BELT..,EQ,NSE,NSE
98548,1199105,SONACOMS,SONA BLW PRECISION FRGS L,EQ,NSE,NSE
98549,3485697,SONAHISONA-SM,,EQ,NSE,NSE
98550,2254337,SONAMCLOCK,SONAM CLOCK,EQ,NSE,NSE
98551,1688577,SONATSOFTW,SONATA SOFTWARE,EQ,NSE,NSE
98552,2421249,SONUINFRA-SM,,EQ,NSE,NSE
98553,3347457,SORILINFRA,SORIL INFRA RESOURCES,EQ,NSE,NSE
98554,773377,SOTL,SAVITA OIL TECHNOLO.,EQ,NSE,NSE
98555,1522689,SOUTHBANK,THE SOUTH INDIAN BANK,EQ,NSE,NSE
98556,2477569,SOUTHWEST,SOUTH WEST PINNACLE,EQ,NSE,NSE
98557,4672513,SPAL,S. P. APPARELS,EQ,NSE,NSE
98558,2927361,SPANDANA,SPANDANA SPHOORTY FIN,EQ,NSE,NSE
98559,3785729,SPARC,SUN PHARMA ADV.RES.CO.LTD,EQ,NSE,NSE
98560,6939393,SPECIALITY,SPECIALITY REST,EQ,NSE,NSE
98561,1295361,SPECTRUM-SM,,EQ,NSE,NSE
98562,2089729,SPENCERS,SPENCER S RETAIL,EQ,NSE,NSE
98563,5744385,SPENTEX-BZ,,EQ,NSE,NSE
98564,832513,SPIC,SPIC,EQ,NSE,NSE
98565,2930177,SPICEJET,SPICEJET,EQ,NSE,NSE
98566,3055361,SPLIL,SPL INDUSTRIES,EQ,NSE,NSE
98567,2464257,SPLPETRO-BE,SUPREME PETROCHEM,EQ,NSE,NSE
98568,850177,SPMLINFRA,SPML INFRA,EQ,NSE,NSE
98569,2181377,SPRL-SM,,EQ,NSE,NSE
98570,5494273,SPTL,SINTEX PLASTICS TECH,EQ,NSE,NSE
98571,8150273,SREEL,SREELEATHERS,EQ,NSE,NSE
98572,5509377,SREIBNPNCD-NO,,EQ,NSE,NSE
98573,5509889,SREIBNPNCD-NP,,EQ,NSE,NSE
98574,5510401,SREIBNPNCD-NQ,,EQ,NSE,NSE
98575,5510913,SREIBNPNCD-NR,,EQ,NSE,NSE
98576,5511425,SREIBNPNCD-NS,,EQ,NSE,NSE
98577,5511937,SREIBNPNCD-NT,,EQ,NSE,NSE
98578,5512449,SREIBNPNCD-NU,,EQ,NSE,NSE
98579,5512961,SREIBNPNCD-NV,,EQ,NSE,NSE
98580,5513473,SREIBNPNCD-NW,,EQ,NSE,NSE
98581,4563969,SREIBNPNCD-Y7,,EQ,NSE,NSE
98582,4564481,SREIBNPNCD-Y8,,EQ,NSE,NSE
98583,4564993,SREIBNPNCD-Y9,,EQ,NSE,NSE
98584,4580353,SREIBNPNCD-YA,,EQ,NSE,NSE
98585,4580865,SREIBNPNCD-YB,,EQ,NSE,NSE
98586,4581377,SREIBNPNCD-YC,,EQ,NSE,NSE
98587,1844737,SREINFRA-BE,SREI INFRASTRUCTURE FINAN,EQ,NSE,NSE
98588,837889,SRF,SRF,EQ,NSE,NSE
98589,3732993,SRHHYPOLTD,SREE RAYALSEEMA HHP.,EQ,NSE,NSE
98590,5374209,SRIRAM-SM,,EQ,NSE,NSE
98591,35841,SRPL,SHREE RAM PROTEINS.,EQ,NSE,NSE
98592,1102337,SRTRANSFIN,SHRIRAM TRANSPORT FIN CO.,EQ,NSE,NSE
98593,76289,SRTRANSFIN-YH,,EQ,NSE,NSE
98594,127489,SRTRANSFIN-YI,,EQ,NSE,NSE
98595,178177,SRTRANSFIN-YK,,EQ,NSE,NSE
98596,256257,SRTRANSFIN-YL,,EQ,NSE,NSE
98597,485633,SRTRANSFIN-YN,,EQ,NSE,NSE
98598,1571841,SRTRANSFIN-YO,,EQ,NSE,NSE
98599,1574145,SRTRANSFIN-YP,,EQ,NSE,NSE
98600,1578497,SRTRANSFIN-YR,,EQ,NSE,NSE
98601,1579009,SRTRANSFIN-YS,,EQ,NSE,NSE
98602,1580033,SRTRANSFIN-YU,,EQ,NSE,NSE
98603,2206977,SRTRANSFIN-YV,,EQ,NSE,NSE
98604,2208001,SRTRANSFIN-YW,,EQ,NSE,NSE
98605,2210049,SRTRANSFIN-YY,,EQ,NSE,NSE
98606,2212353,SRTRANSFIN-YZ,,EQ,NSE,NSE
98607,2217729,SRTRANSFIN-Z2,,EQ,NSE,NSE
98608,3305985,SRTRANSFIN-Z3,,EQ,NSE,NSE
98609,3306497,SRTRANSFIN-Z4,,EQ,NSE,NSE
98610,3307265,SRTRANSFIN-Z5,,EQ,NSE,NSE
98611,3309313,SRTRANSFIN-Z7,,EQ,NSE,NSE
98612,3310337,SRTRANSFIN-Z8,,EQ,NSE,NSE
98613,3310849,SRTRANSFIN-Z9,,EQ,NSE,NSE
98614,3311361,SRTRANSFIN-ZA,,EQ,NSE,NSE
98615,3311873,SRTRANSFIN-ZB,,EQ,NSE,NSE
98616,3312897,SRTRANSFIN-ZC,,EQ,NSE,NSE
98617,4391681,SRTRANSFIN-ZD,,EQ,NSE,NSE
98618,4392193,SRTRANSFIN-ZE,,EQ,NSE,NSE
98619,4392705,SRTRANSFIN-ZF,,EQ,NSE,NSE
98621,4393729,SRTRANSFIN-ZH,,EQ,NSE,NSE
98622,4396033,SRTRANSFIN-ZI,,EQ,NSE,NSE
98623,4397313,SRTRANSFIN-ZJ,,EQ,NSE,NSE
98624,4397825,SRTRANSFIN-ZK,,EQ,NSE,NSE
98625,687617,SSINFRA-SM,,EQ,NSE,NSE
98626,3028225,SSWL,STEEL STRIPS WHEELS.,EQ,NSE,NSE
98627,1887745,STAR,STRIDES PHARMA SCI,EQ,NSE,NSE
98628,5399297,STARCEMENT,STAR CEMENT,EQ,NSE,NSE
98629,1813249,STARHEALTH,STAR HEALTH & AL INS CO L,EQ,NSE,NSE
98630,842497,STARPAPER,STAR PAPER MILLS,EQ,NSE,NSE
98631,2382081,STARTECK,STARTECK FINANCE,EQ,NSE,NSE
98632,2802689,STCINDIA,THE STATE TRADING CORPN,EQ,NSE,NSE
98633,1741569,STEELCAS,STEELCAST,EQ,NSE,NSE
98634,2663937,STEELCITY,STEEL CITY SECURITIES,EQ,NSE,NSE
98635,5462785,STEELXIND,STEEL EXCHANGE INDIA,EQ,NSE,NSE
98636,5499905,STEL,STEL HOLDINGS,EQ,NSE,NSE
98637,1100545,STERTOOLS,STERLING TOOLS,EQ,NSE,NSE
98638,2383105,STLTECH,STERLITE TECHNOLOGIES,EQ,NSE,NSE
98639,539393,STOVEKRAFT,STOVE KRAFT,EQ,NSE,NSE
98640,1327617,STYLAMIND,STYLAM INDUSTRIES,EQ,NSE,NSE
98641,2474497,SUBCAPCITY-BE,INTERNATIONAL CONST,EQ,NSE,NSE
98642,247553,SUBEXLTD,SUBEX,EQ,NSE,NSE
98643,850945,SUBROS,SUBROS,EQ,NSE,NSE
98644,851713,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,EQ,NSE,NSE
98645,5322241,SUMEETINDS,SUMEET IND,EQ,NSE,NSE
98646,4378881,SUMICHEM,SUMITOMO CHEM INDIA,EQ,NSE,NSE
98647,2851841,SUMIT,SUMIT WOODS,EQ,NSE,NSE
98648,5446401,SUMMITSEC,SUMMIT SECURITIES,EQ,NSE,NSE
98649,7426049,SUNCLAYLTD,SUNDARAM CLAYTON,EQ,NSE,NSE
98650,4846337,SUNDARAM,SUNDARAM MULTI PAP,EQ,NSE,NSE
98651,854785,SUNDARMFIN,SUNDARAM FINANCE,EQ,NSE,NSE
98652,558849,SUNDARMHLD,SUNDARAM FINANCE HOLD,EQ,NSE,NSE
98653,1069825,SUNDRMBRAK,SUNDARAM BRAK LININGS,EQ,NSE,NSE
98654,856321,SUNDRMFAST,SUNDRAM FASTENERS,EQ,NSE,NSE
98655,857089,SUNFLAG,SUNFLAG IRON AND STEEL CO,EQ,NSE,NSE
98656,857857,SUNPHARMA,SUN PHARMACEUTICAL IND L,EQ,NSE,NSE
98657,4516097,SUNTECK,SUNTECK REALTY,EQ,NSE,NSE
98658,3431425,SUNTV,SUN TV NETWORK,EQ,NSE,NSE
98659,5277697,SUPERHOUSE,SUPERHOUSE,EQ,NSE,NSE
98660,2286337,SUPERSPIN-BE,SUPER SPINNING MILLS,EQ,NSE,NSE
98661,2992385,SUPRAJIT,SUPRAJIT ENGINEERING,EQ,NSE,NSE
98662,358657,SUPREMEENG-BE,SUPREME ENGINEERING,EQ,NSE,NSE
98663,860929,SUPREMEIND,SUPREME INDUSTRIES,EQ,NSE,NSE
98664,3840513,SUPREMEINF,SUPREME INFRA..,EQ,NSE,NSE
98665,1891841,SUPRIYA,SUPRIYA LIFESCIENCE,EQ,NSE,NSE
98666,5395713,SURANASOL,SURANA SOLAR,EQ,NSE,NSE
98667,2739201,SURANAT&P,SURANA TELECOM AND POW LT,EQ,NSE,NSE
98668,2179329,SURANI-SM,,EQ,NSE,NSE
98669,3034113,SURYALAXMI,SURYALAKSHMI COT MIL,EQ,NSE,NSE
98670,864001,SURYAROSNI,SURYA ROSHNI,EQ,NSE,NSE
98671,760321,SURYODAY,SURYODAY SMALL FIN BK,EQ,NSE,NSE
98672,3533057,SUTLEJTEX,SUTLEJ TEXT & INDUS,EQ,NSE,NSE
98673,163329,SUULD,SUUMAYA INDUSTRIES,EQ,NSE,NSE
98674,2875649,SUVEN,SUVEN LIFE SCIENCES,EQ,NSE,NSE
98675,4593921,SUVENPHAR,SUVEN PHARMACEUTICALS,EQ,NSE,NSE
98676,767489,SUVIDHAA,SUVIDHAA INFOSERVE,EQ,NSE,NSE
98677,3076609,SUZLON,SUZLON ENERGY,EQ,NSE,NSE
98678,835073,SVLL-SM,,EQ,NSE,NSE
98679,1285121,SVPGLOB,SVP GLOBAL TEXTILES,EQ,NSE,NSE
98680,6936321,SWANENERGY,SWAN ENERGY,EQ,NSE,NSE
98681,2203649,SWARAJ-SM,,EQ,NSE,NSE
98682,866305,SWARAJENG,SWARAJ ENGINES,EQ,NSE,NSE
98683,3048705,SWELECTES,SWELECT ENERGY SYS,EQ,NSE,NSE
98684,3197185,SWSOLAR,STRLNG & WIL REN ENE,EQ,NSE,NSE
98685,6192641,SYMPHONY,SYMPHONY,EQ,NSE,NSE
98686,2622209,SYNGENE,SYNGENE INTERNATIONAL,EQ,NSE,NSE
98687,869377,TAINWALCHM,TAINWALA CHEMICAL AND PLA,EQ,NSE,NSE
98688,2394625,TAJGVK,TAJ GVK HOTELS & RESORTS,EQ,NSE,NSE
98689,3818753,TAKE,TAKE SOLUTIONS,EQ,NSE,NSE
98690,3493889,TALBROAUTO,TALBROS AUTO. COMP.,EQ,NSE,NSE
98691,3577857,TANLA,TANLA PLATFORMS,EQ,NSE,NSE
98692,336385,TANTIACONS-BZ,,EQ,NSE,NSE
98693,541953,TARACHAND-SM,,EQ,NSE,NSE
98694,4819713,TARAPUR,TARAPUR TRANSFORMERS,EQ,NSE,NSE
98695,404737,TARC,TARC,EQ,NSE,NSE
98696,3781377,TARMAT,TARMAT,EQ,NSE,NSE
98697,1777409,TARSONS,TARSONS PRODUCTS,EQ,NSE,NSE
98698,5143553,TASTYBITE,TASTY BITE EATABLES,EQ,NSE,NSE
98699,4293121,TATACAPHSG-N1,,EQ,NSE,NSE
98700,4294401,TATACAPHSG-N2,,EQ,NSE,NSE
98701,4297985,TATACAPHSG-N3,,EQ,NSE,NSE
98702,4298497,TATACAPHSG-N4,,EQ,NSE,NSE
98703,4309505,TATACAPHSG-N5,,EQ,NSE,NSE
98704,4310017,TATACAPHSG-N6,,EQ,NSE,NSE
